Seq,SIMBAD_ID,M,eM1,eM2,R,eR1,eR2,Teff,eTeff1,eTeff2,L,eL1,eL2,Meta,eMeta1,eMeta2,logg,elogg1,elogg2,rho,erho1,erho2,cutoff,class,type,pla,catalog,e_M,e_R,e_Teff,e_L,mode,logL,logR,logT
872,KIC9394953,1.205,0.059033889,0.05375872,1.746,0.039357337,0.034985711,6018,65,65,3.682,0.317461914,0.317461914,0.076,0.1,0.1,4.034,0.014422205,0.013601471,0.2262,0.008279114,0.008002039,3.8493172,MS,F,p,serenelli17,4.680191236,2.128953284,1.080093054,8.621996568,A,0.5660837841679959,0.2420442393695509,3.7794521834040617
348,KIC10272923,1.205,0.101636608,0.0938616,2.841,0.087091905,0.083240615,5078,74,74,4.783,0.461594141,0.461594141,0.061,0.102,0.102,3.611,0.01118034,0.01118034,0.05251,0.000901245,0.000896944,4.4654872,PMS,K,,serenelli17,8.111958831,2.997756434,1.45726664,9.650724249,A,0.6797003808719642,0.4534712337229359,3.7056926965377035
223,V432_Aur A,1.204,0.006,0.006,2.429,0.023,0.023,6080,85,85,7.244,0.447,0.447,-0.6,0.05,0.05,3.748,0.008,0.008,,,,3.8086762,PMS,F,,torres10,0.49833887,0.946891725,1.398026316,6.170623965,EB,0.8599784416420208,0.38542751480513054,3.783903579272735
882,KIC9458636,1.204,0.116811814,0.060827625,1.735,0.06306346,0.056938563,6220,56,56,4.007,0.342379248,0.342379248,-0.059,0.1,0.1,4.043,0.016278821,0.018248288,0.2319,0.01319274,0.013917288,3.7169062,MS,F,,serenelli17,7.377053147,3.45827157,0.900321543,8.544528277,A,0.6028193424326997,0.23929947912689256,3.7937903846908188
888,KIC9579208,1.204,0.063513778,0.051662365,1.781,0.034132096,0.027658633,6422,56,56,4.92,0.408637299,0.408637299,-0.17,0.072111026,0.072111026,4.017,0.01118034,0.008602325,0.2132,0.003127724,0.002996266,3.5844952,MS,F,p,serenelli17,4.783062435,1.734720093,0.872002491,8.305636152,A,0.6919651027673603,0.2506639194632435,3.8076703012304836
361,KIC10454113,1.203,0.038483763,0.038483763,1.255,0.013416408,0.014317821,6197,45,45,2.627,0.230186565,0.230186565,-0.055,0.1,0.1,4.32,0.005385165,0.005385165,0.6076,0.004205454,0.003867505,3.7319827,MS,F,,serenelli17,3.198982777,1.10494936,0.726157818,8.762335949,A,0.4194600727860702,0.09864372581705691,3.792181496149679
621,KIC5523099,1.202,0.065764732,0.070213959,2.294,0.070092796,0.068154237,5488,62,62,4.673,0.439094817,0.439094817,-0.112,0.1,0.1,3.795,0.013341664,0.013341664,0.09921,0.005148094,0.005141214,4.1967322,PMS,G,,serenelli17,5.656351536,3.013230874,1.129737609,9.396422356,A,0.6695957810243133,0.3605934135652489,3.7394141026986953
331,KIC10070754,1.201,0.055217751,0.056859476,1.284,0.028635642,0.028635642,6550,58,58,2.492,0.206873468,0.206873468,-0.21,0.099,0.099,4.299,0.014866069,0.014866069,0.5657,0.026064816,0.026260972,3.5005912,MS,F,,serenelli17,4.665996115,2.230190197,0.885496183,8.301503534,A,0.396548037987132,0.10856502373283448,3.816241299991783
520,KIC3430893,1.2,0.061911227,0.071554175,1.466,0.048466483,0.047539457,6270,60,60,3.507,0.286407736,0.286407736,-0.11,0.1,0.1,4.184,0.01811077,0.01811077,0.3808,0.02724821,0.024487314,3.6841312,MS,F,,serenelli17,5.561058419,3.274418164,0.956937799,8.166744688,A,0.5449357658815026,0.16613397030510912,3.7972675408307164
418,KIC11250587,1.2,0.09,0.09,1.59,0.06,0.06,5862,97,97,2.921,0.270923701,0.270923701,0.262,0.072111026,0.072111026,,,,0.303245508,0.022725659,0.022725659,3.9515752,MS,G,p,huber13,7.5,3.773584906,1.65472535,9.275032551,A,0.4655315569735497,0.2013971243204515,3.768045814102417
734,KIC7591963,1.2,0.052009614,0.056859476,1.833,0.04788528,0.04788528,5966,61,61,4.338,0.384319149,0.384319149,0.011,0.1,0.1,3.99,0.015231546,0.015231546,0.1945,0.01001044,0.009954773,3.8834032,MS,G,,serenelli17,4.5362121,2.612399322,1.02246061,8.859362578,A,0.6372895476781745,0.2631624649622167,3.7756832490260437
641,KIC5866724,1.199,0.029,0.03,1.399,0.012,0.012,6169,50,50,2.577,0.103,0.095,0.131,0.072111026,0.072111026,4.224,0.005,0.007,0.43746893,0.004971238,0.005681415,3.7503367,MS,F,p,silva15,2.460383653,0.85775554,0.810504134,3.841676368,A,0.41111441855090475,0.14581771449182765,3.7902147702439795
543,KIC3854781,1.197,0.056727418,0.059816386,1.792,0.035805028,0.03744329,5705,102,102,3.408,0.294317891,0.294317891,0.256,0.1,0.1,4.009,0.01029563,0.01029563,0.2079,0.006250887,0.006157002,4.0544887,MS,G,,serenelli17,4.868162244,2.043758874,1.787905346,8.636088341,A,0.5324995860946625,0.2533380053261064,3.7562556487542333
808,KIC8554498,1.197,0.021,0.029,1.794,0.015,0.015,5945,60,60,3.684,0.13,0.182,0.17,0.05,0.05,4.007,0.003,0.003,0.207371636,0.002130531,0.002130531,3.8971687,MS,G,p,silva15,2.08855472,0.836120401,1.009251472,4.234527687,A,0.5663196215248113,0.2538224387080733,3.7741518589547103
184,UX_Men B,1.196,0.007,0.007,1.275,0.013,0.013,6150,100,100,2.089,0.155,0.155,0.04,0.1,0.1,4.306,0.01,0.01,,,,3.7627912,MS,F,,eker14,0.585284281,1.019607843,1.62601626,7.419818095,EB,0.3199384399803086,0.10551018476997394,3.788875115775417
399,KIC11026764,1.196,0.043266615,0.054561891,2.058,0.033301652,0.038832976,5722,57,57,3.431,0.329481915,0.329481915,-0.108,0.101,0.101,3.888,0.006708204,0.006708204,0.1373,0.00277878,0.002754769,4.0433452,PMS,G,,serenelli17,4.089820517,1.752541965,0.99615519,9.603087009,A,0.5354207180561734,0.31344537042641407,3.757547853469244
724,KIC7386523,1.195,0.058694122,0.063324561,2.053,0.0829759,0.078102497,5796,67,67,5.513,0.495608239,0.495608239,-0.06,0.102,0.102,3.889,0.023194827,0.024186773,0.1376,0.012514644,0.011910005,3.9948382,PMS,G,,serenelli17,5.105384233,3.923000411,1.155969634,8.989810257,A,0.741387992479269,0.31238894937059186,3.763128376799137
881,KIC9457728,1.194,0.063411355,0.065946948,1.822,0.035383612,0.036124784,6390,49,49,5.208,0.437591644,0.437591644,-0.161,0.072111026,0.072111026,3.993,0.010630146,0.010630146,0.1972,0.004799907,0.004751506,3.6054712,MS,F,p,serenelli17,5.417014398,1.962359928,0.766823161,8.402297313,A,0.7166709755601356,0.26054837263697944,3.8055008581584002
575,KIC4577484,1.193,0.050960769,0.062585941,2.175,0.0468188,0.049648766,5424,74,74,5.273,0.497045577,0.497045577,0.022,0.1,0.1,3.838,0.011661904,0.011661904,0.1156,0.004322155,0.004225031,4.2386842,PMS,G,,serenelli17,4.758873015,2.217645195,1.364306785,9.426238888,A,0.7220577713314641,0.3374592612906561,3.734319680859007
114,LV_Her A,1.192,0.01,0.01,1.358,0.012,0.012,6060,150,150,2.234,0.25,0.25,0.08,0.21,0.21,4.249,0.008,0.008,,,,3.8217862,MS,F,,eker14,0.838926174,0.88365243,2.475247525,11.19068935,EB,0.3490831687795902,0.1328997699444829,3.782472624166286
424,KIC11389437,1.192,0.101921538,0.048826222,1.69,0.047010637,0.035510562,6158,53,53,3.883,0.311500816,0.311500816,-0.023,0.099,0.099,4.059,0.0117047,0.01077033,0.247,0.007000623,0.007244167,3.7575472,MS,F,,serenelli17,6.323312119,2.441455589,0.860669048,8.022168844,A,0.5891673905460476,0.22788670461367352,3.789439684567179
10,AI_Phe B,1.19,0.006,0.006,1.762,0.007,0.007,6310,147,147,4.365,0.421,0.421,-0.14,0.1,0.1,,,,,,,3.6579112,MS,F,,malkov07,0.504201681,0.397275823,2.329635499,9.644902635,EB,0.6399842480415886,0.2460059040760291,3.8000293592441343
202,V2080_Cyg A,1.19,0.017,0.017,1.596,0.008,0.008,6000,75,75,2.965,0.161,0.161,,,,4.108,0.003,0.003,,,,3.8611162,MS,F,,eker14,1.428571429,0.501253133,1.25,5.430016863,EB,0.4720246977002814,0.20303288701471064,3.7781512503836434
582,KIC4755204,1.19,0.102459748,0.065863495,1.645,0.043863424,0.039357337,6073,70,70,2.924,0.263173003,0.263173003,-0.072,0.1,0.1,4.084,0.012083046,0.012083046,0.2693,0.006613535,0.006561405,3.8132647,MS,F,,serenelli17,7.072405185,2.529506435,1.152642845,9.000444715,A,0.4659773682858228,0.2161659022859931,3.7834032811225633
681,KIC6529109,1.19,0.052430907,0.056603887,1.828,0.031064449,0.032756679,5806,90,90,3.483,0.301768722,0.301768722,0.072,0.099,0.099,3.989,0.01,0.01,0.1947,0.004885524,0.004876275,3.9882832,MS,G,,serenelli17,4.581293853,1.745654481,1.550120565,8.664045984,A,0.5419534744582363,0.26197619139781264,3.763877031495655
924,HD168151,1.189,0.068,0.068,1.635,0.037,0.037,6638,83,83,4.66,0.12,0.12,-0.3,0.1,0.1,,,,,,,3.4429072,MS,F,,ligi16,5.719091674,2.262996942,1.250376619,2.575107296,I,0.6683859166900001,0.21351775699630487,3.822037248072585
903,KIC9778067,1.189,0.065946948,0.067475922,1.998,0.065368188,0.064498062,6433,90,90,5.769,0.486377409,0.486377409,-0.529,0.102,0.102,3.911,0.018248288,0.019235384,0.1486,0.009884589,0.009566911,3.5772847,MS,F,,serenelli17,5.61071783,3.249906155,1.399036219,8.430878989,A,0.7611005389581423,0.3005954838899635,3.8084135514003683
665,KIC6308642,1.189,0.052839379,0.064474801,2.303,0.044102154,0.049244289,5610,56,56,5.766,0.515821436,0.515821436,-0.259,0.101,0.101,3.787,0.008602325,0.009433981,0.09721,0.002494885,0.002456495,4.1167612,PMS,G,,serenelli17,4.93331289,2.026627077,0.998217469,8.945914603,A,0.760874638052189,0.3622939379642311,3.7489628612561616
897,KIC9702752,1.188,0.042201896,0.044654227,1.701,0.025,0.025806976,5770,62,62,2.656,0.233806485,0.233806485,0.265,0.1,0.1,4.051,0.009219544,0.009219544,0.2412,0.005736617,0.005636579,4.0118812,MS,G,,serenelli17,3.655560725,1.493444321,1.074523397,8.802955021,A,0.4242280706959799,0.23070431361256905,3.7611758131557314
838,KIC9026479,1.187,0.055154329,0.064513564,2.303,0.057271284,0.059093147,5601,69,69,5.405,0.486878376,0.486878376,-0.217,0.101,0.101,3.785,0.009486833,0.009486833,0.09685,0.003253284,0.003210399,4.1226607,PMS,G,,serenelli17,5.040770573,2.526366284,1.231922871,9.007925546,A,0.7327956982893292,0.3622939379642311,3.748265572668741
690,KIC6612225,1.186,0.065,0.068117545,1.783,0.049040799,0.049819675,6374,54,54,5.549,0.478999686,0.478999686,-0.337,0.1,0.1,4.009,0.01118034,0.01118034,0.209,0.009483402,0.009295577,3.6159592,MS,F,,serenelli17,5.612038173,2.772307184,0.847191716,8.632180316,A,0.7442147248141658,0.2511513431753546,3.804412059137714
906,KIC9791157,1.186,0.049244289,0.05758472,1.952,0.037696154,0.039560081,5852,63,63,4.555,0.407819357,0.407819357,-0.047,0.1,0.1,3.929,0.011661904,0.011661904,0.1589,0.005878991,0.005834953,3.9581302,MS,G,,serenelli17,4.503752496,1.97889945,1.076555024,8.953224094,A,0.658488381309017,0.290479813330673,3.767304317453273
850,KIC9139151,1.184,0.046615448,0.046615448,1.161,0.014764823,0.014764823,6134,48,48,1.742,0.147621487,0.147621487,0.045,0.1,0.1,4.381,0.006708204,0.006708204,0.7565,0.005378175,0.005660829,3.7732792,MS,F,,serenelli17,3.937115548,1.271733252,0.782523639,8.474252973,A,0.2410481506716444,0.06483221973857385,3.7877437716464666
336,KIC10118942,1.184,0.061717096,0.060959003,2.14,0.060835845,0.059933296,6362,61,61,6.26,0.579917862,0.579917862,-0.325,0.072111026,0.072111026,3.85,0.016492423,0.016492423,0.1207,0.007073394,0.006915139,3.6238252,MS,F,p,serenelli17,5.18057851,2.821708901,0.958817982,9.263863617,A,0.7965743332104297,0.33041377334919086,3.8035936647713444
619,KIC5514383,1.18,0.05,0.05,1.19,0.02,0.02,6184,81,81,1.789,0.159569632,0.159569632,0.097,0.072111026,0.072111026,,,,0.703075066,0.024146012,0.024146012,3.7405042,MS,F,p,huber13,4.237288136,1.680672269,1.309831824,8.919487547,A,0.25261034056737297,0.07554696139253074,3.7912694809102683
295,EPIC204356572,1.18,0.07,0.07,1.5,0.04,0.04,6316,78,78,3.422,0.297267427,0.297267427,-0.07,0.08,0.08,4.157,0.015,0.015,0.350117179,0.017044244,0.017044244,3.6539782,MS,F,,lund16,5.93220339,2.666666667,1.234958835,8.686949952,A,0.5342800052050815,0.17609125905568124,3.8004421213362565
322,EPIC206445085,1.18,0.04,0.04,1.86,0.04,0.04,5718,71,71,3.478,0.303061165,0.303061165,0.26,0.11,0.11,3.968,0.011,0.011,0.18180527,0.007811945,0.007811945,4.0459672,PMS,G,,lund16,3.389830508,2.150537634,1.2416929,8.713662006,A,0.5413295776666937,0.26951294421791633,3.75724415102197
343,KIC10202294,1.18,0.21,0.11,1.88,0.08,0.07,5803,66,66,4.243,0.366465826,0.366465826,0.36,0.1,0.1,3.961,0.026,0.015,0.1786,0.0062,0.0065,3.9902497,MS,G,,C14sdss,13.55932203,3.989361702,1.137342754,8.636950883,A,0.6276730317666159,0.2741578492636798,3.7636525705645303
289,ZZ_UMa A,1.179,0.013,0.013,1.518,0.023,0.023,5903,60,60,2.512,0.137,0.137,,,,4.147,0.017,0.017,,,,3.9246997,MS,G,,eker14,1.102629347,1.515151515,1.016432323,5.453821656,EB,0.40001963506515853,0.18127177155946156,3.7710727832211948
517,KIC3425851,1.178,0.049,0.049,1.36,0.015,0.018,6343,85,85,2.728,0.162,0.157,-0.016,0.072111026,0.072111026,4.243,0.008,0.008,0.470137064,0.006391592,0.005681415,3.6362797,MS,F,p,silva15,4.15959253,1.213235294,1.340059909,5.846774194,A,0.4358443659844413,0.13353890837021754,3.802294711397464
694,KIC6689943,1.178,0.064031242,0.074625733,1.479,0.038275318,0.039115214,6011,54,54,3.222,0.274607079,0.274607079,-0.002,0.1,0.1,4.168,0.012083046,0.013,0.3628,0.014238959,0.013273517,3.8539057,MS,F,,serenelli17,5.885270594,2.616312808,0.898353019,8.522876449,A,0.5081255360831992,0.16996817399689249,3.778946727968617
368,KIC10586004,1.178,0.021,0.03,1.653,0.009,0.012,5770,83,83,2.749,0.151,0.155,0.256,0.072111026,0.072111026,4.071,0.005,0.005,0.260634898,0.002840707,0.003550884,4.0118812,MS,G,p,silva15,2.164685908,0.635208711,1.43847487,5.56566024,A,0.4391747398434685,0.2182728535714475,3.7611758131557314
764,KIC8027956,1.178,0.053413481,0.055803226,1.728,0.049396356,0.047539457,5967,70,70,3.431,0.298165152,0.298165152,0.042,0.1,0.1,4.033,0.016763055,0.016763055,0.2277,0.013228025,0.013560304,3.8827477,MS,G,,serenelli17,4.635683665,2.804855713,1.17311882,8.690327965,A,0.5354207180561734,0.23754373814287447,3.775756037844098
887,KIC9574283,1.178,0.064845971,0.066640828,2.896,0.061717096,0.064404969,5431,64,64,5.171,0.465798228,0.465798228,-0.499,0.101,0.101,3.584,0.006324555,0.00728011,0.04842,0.000856341,0.000852694,4.2340957,PMS,G,,serenelli17,5.580933772,2.177521845,1.17842018,9.007894573,A,0.7135745377720698,0.4617985575251093,3.7348798027926273
580,KIC4672403,1.177,0.050159745,0.053851648,1.818,0.03176476,0.03354102,5779,88,88,4.263,0.388355108,0.388355108,0.113,0.1,0.1,3.989,0.009433981,0.01029563,0.1957,0.005319425,0.005316349,4.0059817,PMS,G,,serenelli17,4.418495875,1.796088559,1.522754802,9.109901669,A,0.6297153326471322,0.25959387888594865,3.7618526944663833
395,KIC10972873,1.177,0.048764741,0.055036352,1.861,0.034058773,0.03748333,5928,64,64,3.488,0.305307643,0.305307643,-0.057,0.101,0.101,3.968,0.00781025,0.008602325,0.1827,0.003554077,0.003589832,3.9083122,MS,G,,serenelli17,4.409562149,1.922141385,1.079622132,8.753086096,A,0.5425764762605296,0.269746373130767,3.7729081949712717
732,KIC7534011,1.177,0.043416587,0.048754487,1.899,0.043081318,0.043081318,5491,60,60,5.232,0.474982313,0.474982313,0.292,0.099,0.099,3.95,0.011401754,0.011401754,0.1714,0.007211301,0.007109392,4.1947657,PMS,G,,serenelli17,3.915508652,2.26863183,1.092697141,9.078408118,A,0.7186677353162109,0.27852496473701754,3.7396514437093766
817,KIC8694723,1.176,0.064404969,0.074966659,1.554,0.029206164,0.031827661,6351,62,62,3.211,0.269658569,0.269658569,-0.359,0.1,0.1,4.125,0.008485281,0.01,0.3135,0.002458073,0.002928402,3.6310357,MS,F,,serenelli17,5.925664456,1.963765272,0.976224217,8.397962291,A,0.5066403055665025,0.19145101446489549,3.8028421127390746
813,KIC8621637,1.176,0.051623638,0.053488316,1.876,0.043324358,0.044271887,5737,75,75,3.616,0.315885418,0.315885418,0.094,0.1,0.1,3.961,0.011401754,0.011401754,0.178,0.007368691,0.007177828,4.0335127,PMS,G,,serenelli17,4.469045684,2.334654725,1.307303469,8.735769301,A,0.5582284218033257,0.2732328340430456,3.758684849882441
704,KIC6947945,1.176,0.065795137,0.063071388,2.258,0.062625873,0.062625873,5572,74,74,4.524,0.418723434,0.418723434,-0.144,0.103,0.103,3.802,0.009219544,0.009219544,0.1026,0.004095752,0.004012705,4.1416702,PMS,G,,serenelli17,5.479018908,2.773510773,1.328068916,9.255601995,A,0.6555225962534177,0.35372393758894904,3.746011107751926
426,KIC11401156,1.176,0.121494856,0.112614386,2.564,0.106920531,0.103947102,5115,86,86,4.412,0.432405385,0.432405385,0.016,0.1,0.1,3.69,0.012165525,0.012165525,0.06967,0.002571805,0.002520168,4.4412337,PMS,K,,serenelli17,9.953624241,4.11208333,1.681329423,9.800666024,A,0.6446355037681529,0.4089180208467798,3.708845638048179
773,KIC8176564,1.174,0.045221676,0.068154237,1.526,0.024083189,0.031622777,6109,51,51,2.746,0.232140295,0.232140295,-0.126,0.072111026,0.072111026,4.14,0.00781025,0.01029563,0.3296,0.00433709,0.004386741,3.7896667,MS,F,p,serenelli17,4.8286164,1.825228236,0.834833852,8.453761643,A,0.4387005329007363,0.18355453361886168,3.7859701251320095
70,EW_Ori A,1.173,0.011,0.011,1.169,0.005,0.005,6070,95,95,1.667,0.111,0.111,0.05,0.09,0.09,4.372,0.005,0.005,,,,3.8152312,MS,F,,eker14,0.937766411,0.427715997,1.565074135,6.658668266,EB,0.22193559982800534,0.06781451116184012,3.7831886910752575
592,KIC4947253,1.173,0.055072679,0.056824291,2.006,0.048332184,0.048332184,5953,59,59,5.318,0.474089941,0.474089941,-0.196,0.1,0.1,3.901,0.013,0.013,0.145,0.00646908,0.006238552,3.8919247,MS,G,,serenelli17,4.769691809,2.409381052,0.991096926,8.914816498,A,0.7257483329955482,0.30233092868439926,3.774735882551753
297,EPIC204550630,1.17,0.04,0.04,1.37,0.03,0.03,6199,65,65,3.635,0.304111216,0.304111216,-0.13,0.08,0.08,4.228,0.014,0.014,0.450252113,0.021305305,0.021305305,3.7306717,MS,F,,lund16,3.418803419,2.189781022,1.048556219,8.366195773,A,0.5605044151950566,0.1367205671564068,3.7923216363515735
462,KIC11862119,1.17,0.15,0.13,1.52,0.09,0.08,6271,56,56,2.733,0.242536025,0.242536025,-0.38,0.15,0.15,4.141,0.018,0.018,0.3318,0.0228,0.0225,3.6834757,MS,F,,C14sdss,11.96581197,5.592105263,0.892999522,8.874351446,A,0.4366396316926607,0.18184358794477254,3.7973368007753496
439,KIC11507653,1.17,0.108503456,0.063007936,1.641,0.049396356,0.049396356,5916,74,74,3.45,0.320121102,0.320121102,0.112,0.1,0.1,4.078,0.024041631,0.022135944,0.2672,0.018949881,0.019028116,3.9161782,MS,G,,serenelli17,7.329546674,3.010137486,1.250845166,9.278872513,A,0.5378190950732742,0.21510858105309322,3.772028165324855
883,KIC9468847,1.17,0.057982756,0.057982756,1.796,0.052801515,0.051894123,6064,52,52,4.292,0.374219825,0.374219825,-0.109,0.1,0.1,3.998,0.017088007,0.017088007,0.2019,0.011854531,0.012056442,3.8191642,MS,F,,serenelli17,4.955791116,2.914689257,0.857519789,8.719008038,A,0.6326597132939135,0.2543063323312856,3.782759192623997
492,KIC12735580,1.17,0.2,0.12,1.81,0.1,0.08,6170,64,64,4.369,0.387567902,0.387567902,0.06,0.15,0.15,3.994,0.03,0.029,0.199,0.0176,0.0168,3.7496812,MS,F,,C14sdss,13.67521368,4.972375691,1.037277147,8.870860657,A,0.6403820447095684,0.2576785748691845,3.7902851640332416
316,EPIC206189649,1.17,0.06,0.06,2.0,0.05,0.05,6082,78,78,8.906,1.59769483,1.59769483,-0.18,0.11,0.11,3.907,0.012,0.012,0.148426958,0.006391592,0.006391592,3.8073652,MS,F,,lund16,5.128205128,2.5,1.282472871,17.93953324,A,0.9496826907952042,0.3010299956639812,3.7840464158081133
491,KIC12508433,1.17,0.09,0.12,2.2,0.07,0.09,5257,74,74,3.943,0.377045109,0.377045109,0.2,0.15,0.15,3.819,0.011,0.013,0.1094,0.0038,0.0036,4.3481527,PMS,G,,C14sdss,8.974358974,3.636363636,1.407646947,9.562391808,A,0.5958267770732232,0.3424226808222063,3.720737977018425
115,LV_Her B,1.169,0.008,0.008,1.313,0.011,0.011,6030,150,150,2.046,0.229,0.229,0.08,0.21,0.21,4.27,0.008,0.008,,,,3.8414512,MS,F,,eker14,0.684345595,0.837776085,2.487562189,11.19257087,EB,0.3109056293761413,0.11826472608947933,3.780317312140151
470,KIC12009504,1.1688,0.019,0.0399,1.4016,0.012,0.015,6179,77,77,2.544,0.106,0.113,-0.08,0.1,0.1,4.2108,0.0055,0.0066,0.424244727,0.006609616,0.006954762,3.7437817,MS,F,,silva17,2.519678303,0.963184932,1.246156336,4.304245283,A,0.4055171069763763,0.1466240888240055,3.7909181952145783
327,KIC10019747,1.168,0.050990195,0.055605755,1.7,0.029206164,0.030805844,5769,65,65,2.721,0.231861813,0.231861813,0.204,0.1,0.1,4.044,0.010630146,0.010630146,0.2377,0.006595213,0.006543745,4.0125367,MS,G,,serenelli17,4.563182801,1.765059039,1.126711735,8.521198569,A,0.4347285417797577,0.2304489213782739,3.7611005389581424
911,KIC9880787,1.168,0.053712196,0.055470713,2.014,0.038910153,0.039812058,6074,56,56,5.216,0.446910122,0.446910122,-0.314,0.102,0.102,3.896,0.01029563,0.01029563,0.1427,0.004292502,0.004164659,3.8126092,MS,F,,serenelli17,4.673925899,1.954374662,0.921962463,8.568062152,A,0.7173375827238638,0.30405946621759916,3.7834747875822465
498,KIC2309595,1.167,0.087091905,0.080361682,2.423,0.079120162,0.076243032,5238,65,65,2.475,0.045760459,0.045760459,-0.095,0.101,0.101,3.736,0.008246211,0.008246211,0.08183,0.002640175,0.002593012,4.3606072,PMS,G,,serenelli17,7.174532472,3.206008961,1.240931653,1.848907436,A,0.39357520326958756,0.38435341413750623,3.7191654940892134
26,BH_Vir A,1.166,0.008,0.008,1.247,0.024,0.024,6100,100,100,1.932,0.153,0.153,,,,4.313,0.017,0.017,,,,3.7955662,MS,F,,torres10,0.686106346,1.924619086,1.639344262,7.919254658,EB,0.28600712207947454,0.09586645347854265,3.785329835010767
581,KIC4739932,1.166,0.058591808,0.063071388,1.805,0.047010637,0.047927028,5876,111,111,4.034,0.323248424,0.323248424,0.008,0.1,0.1,3.991,0.016155494,0.016155494,0.1979,0.010310531,0.009958114,3.9423982,MS,G,,serenelli17,5.2171182,2.629852215,1.889040163,8.013099251,A,0.6057358938767466,0.2564772062416767,3.769081787118219
509,KIC3115178,1.165,0.141014184,0.123454445,3.0,0.160639348,0.147871566,5046,85,85,4.902,0.453773782,0.453773782,0.08,0.1,0.1,3.549,0.009219544,0.009219544,0.04308,0.002060957,0.002025053,4.4864632,PMS,K,,serenelli17,11.35058492,5.141848558,1.684502576,9.256911088,A,0.6903733069160591,0.47712125471966244,3.702947246181556
