B-V,log.Teff [K],Absolute Mag,Mass[solMass],Vmag,Plx,Age [yr],Distance,logL,Predicted_SpT
0.4,4.117,1.26,3.43,13.66,0.000331131,819000.0,3019.95172,2.32,B
0.4,4.117,1.26,3.43,13.66,0.000331131,130000000.0,3019.95172,2.32,B
0.37,4.167,1.28,3.64,13.68,0.000331131,826000.0,3019.95172,2.43,B
0.37,4.167,1.28,3.77,13.68,0.000331131,71300000.0,3019.95172,2.43,B
0.42,4.087,1.41,3.22,13.81,0.000331131,954000.0,3019.95172,2.2,B
0.42,4.087,1.41,3.16,13.81,0.000331131,172000000.0,3019.95172,2.2,B
0.42,4.087,1.41,3.02,13.81,0.000331131,226000000.0,3019.95172,2.2,B
0.42,4.087,1.41,2.96,13.81,0.000331131,243000000.0,3019.95172,2.2,B
0.45,4.05,1.62,2.97,14.02,0.000331131,1140000.0,3019.95172,2.04,B
0.45,4.05,1.62,2.86,14.02,0.000331131,246000000.0,3019.95172,2.04,B
0.45,4.05,1.62,2.83,14.02,0.000331131,264000000.0,3019.95172,2.04,B
0.45,4.05,1.62,2.69,14.02,0.000331131,319000000.0,3019.95172,2.04,B
0.35,4.2,1.74,3.8,14.14,0.000331131,1250000.0,3019.95172,2.33,B
0.35,4.2,1.74,3.8,14.14,0.000331131,3840000.0,3019.95172,2.33,B
0.58,3.95,2.12,2.61,14.52,0.000331131,1400000.0,3019.95172,1.7,A
0.58,3.95,2.12,2.17,14.52,0.000331131,607000000.0,3019.95172,1.7,A
0.44,4.062,2.16,2.55,14.56,0.000331131,1990000.0,3019.95172,1.85,B
0.44,4.062,2.16,2.66,14.56,0.000331131,194000000.0,3019.95172,1.85,B
0.46,4.04,2.22,2.5,14.62,0.000331131,2020000.0,3019.95172,1.79,B
0.46,4.04,2.22,2.54,14.62,0.000331131,256000000.0,3019.95172,1.79,B
0.44,4.062,2.27,2.52,14.67,0.000331131,2320000.0,3019.95172,1.81,B
0.44,4.062,2.27,2.61,14.67,0.000331131,181000000.0,3019.95172,1.81,B
0.4,4.117,2.42,2.81,14.82,0.000331131,2900000.0,3019.95172,1.86,B
0.4,4.117,2.42,2.82,14.82,0.000331131,16000000.0,3019.95172,1.86,B
0.39,4.133,2.44,-1.0,14.84,0.000331131,0.0,3019.95172,1.89,B
0.45,4.05,2.49,2.39,14.89,0.000331131,2940000.0,3019.95172,1.7,A
0.45,4.05,2.49,2.46,14.89,0.000331131,188000000.0,3019.95172,1.7,B
0.52,3.988,2.78,2.14,15.18,0.000331131,3090000.0,3019.95172,1.49,A
0.52,3.988,2.78,2.14,15.18,0.000331131,425000000.0,3019.95172,1.49,A
0.42,4.087,2.92,-1.0,15.32,0.000331131,0.0,3019.95172,1.6,B
0.16,4.117,-1.91,6.91,9.49,0.000524807,99000.0,1905.460718,3.3,B
0.16,4.117,-1.91,5.76,9.49,0.000524807,52800000.0,1905.460718,3.3,B
0.17,4.1,-0.42,4.52,10.98,0.000524807,329000.0,1905.460718,2.67,B
0.17,4.1,-0.42,3.85,10.98,0.000524807,132000000.0,1905.460718,2.67,B
0.05,4.283,0.23,5.25,11.63,0.000524807,490000.0,1905.460718,2.84,B
0.05,4.283,0.23,5.27,11.63,0.000524807,3000000.0,1905.460718,2.84,B
0.08,4.238,0.24,4.59,11.64,0.000524807,542000.0,1905.460718,2.73,B
0.08,4.238,0.24,4.68,11.64,0.000524807,20100000.0,1905.460718,2.73,B
0.15,4.133,0.46,3.57,11.86,0.000524807,748000.0,1905.460718,2.39,B
0.15,4.133,0.46,3.6,11.86,0.000524807,111000000.0,1905.460718,2.39,B
0.14,4.15,0.84,3.37,12.24,0.000524807,1160000.0,1905.460718,2.28,B
0.14,4.15,0.84,3.47,12.24,0.000524807,70000000.0,1905.460718,2.28,B
0.18,4.087,1.09,2.84,12.49,0.000524807,1440000.0,1905.460718,2.04,B
0.18,4.087,1.09,2.94,12.49,0.000524807,162000000.0,1905.460718,2.04,B
0.15,4.133,1.22,3.09,12.62,0.000524807,1790000.0,1905.460718,2.09,B
0.15,4.133,1.22,3.14,12.62,0.000524807,52300000.0,1905.460718,2.09,B
0.25,4.01,1.84,2.27,13.24,0.000524807,2640000.0,1905.460718,1.61,B
0.25,4.01,1.84,2.29,13.24,0.000524807,336000000.0,1905.460718,1.61,B
0.22,4.04,2.09,2.26,13.49,0.000524807,4180000.0,1905.460718,1.55,B
0.22,4.04,2.09,2.3,13.49,0.000524807,140000000.0,1905.460718,1.55,B
0.21,4.05,2.18,2.28,13.58,0.000524807,4760000.0,1905.460718,1.53,B
0.21,4.05,2.18,2.3,13.58,0.000524807,68500000.0,1905.460718,1.53,B
0.28,3.988,2.48,1.96,13.88,0.000524807,5360000.0,1905.460718,1.32,A
0.28,3.988,2.48,2.0,13.88,0.000524807,338000000.0,1905.460718,1.32,A
0.26,4.0,2.49,2.01,13.89,0.000524807,5840000.0,1905.460718,1.33,A
0.26,4.0,2.49,2.03,13.89,0.000524807,216000000.0,1905.460718,1.33,A
0.22,4.04,2.63,-1.0,14.03,0.000524807,0.0,1905.460718,1.34,B
0.25,4.01,2.78,1.98,14.18,0.000524807,8290000.0,1905.460718,1.23,A
0.25,4.01,2.78,1.98,14.18,0.000524807,13500000.0,1905.460718,1.23,A
0.26,4.0,2.79,1.94,14.19,0.000524807,8240000.0,1905.460718,1.21,A
0.26,4.0,2.79,1.95,14.19,0.000524807,59400000.0,1905.460718,1.21,A
0.34,3.95,2.81,1.77,14.21,0.000524807,6550000.0,1905.460718,1.14,A
0.34,3.95,2.81,1.8,14.21,0.000524807,560000000.0,1905.460718,1.14,A
0.5,3.881,2.89,1.81,14.29,0.000524807,4130000.0,1905.460718,1.07,A
0.5,3.881,2.89,1.52,14.29,0.000524807,1830000000.0,1905.460718,1.07,A
0.46,3.896,2.99,1.72,14.39,0.000524807,5240000.0,1905.460718,1.03,A
0.46,3.896,2.99,1.65,14.39,0.000524807,1150000000.0,1905.460718,1.03,A
0.46,3.896,2.99,1.63,14.39,0.000524807,1240000000.0,1905.460718,1.03,A
0.46,3.896,2.99,1.52,14.39,0.000524807,1690000000.0,1905.460718,1.03,A
0.4,3.923,3.1,1.64,14.5,0.000524807,7620000.0,1905.460718,1.0,A
0.4,3.923,3.1,1.66,14.5,0.000524807,778000000.0,1905.460718,1.0,A
0.37,3.936,3.12,1.68,14.52,0.000524807,9110000.0,1905.460718,1.01,A
0.37,3.936,3.12,1.69,14.52,0.000524807,507000000.0,1905.460718,1.01,A
0.25,4.01,3.14,-1.0,14.54,0.000524807,0.0,1905.460718,1.09,B
0.49,3.885,3.17,1.65,14.57,0.000524807,5840000.0,1905.460718,0.96,A
0.49,3.885,3.17,1.59,14.57,0.000524807,1300000000.0,1905.460718,0.96,A
0.49,3.885,3.17,1.57,14.57,0.000524807,1390000000.0,1905.460718,0.96,A
0.49,3.885,3.17,1.46,14.57,0.000524807,1930000000.0,1905.460718,0.96,A
0.33,3.956,3.38,-1.0,14.78,0.000524807,0.0,1905.460718,0.92,A
0.55,3.862,3.45,1.57,14.85,0.000524807,6570000.0,1905.460718,0.84,F
0.55,3.862,3.45,1.37,14.85,0.000524807,2510000000.0,1905.460718,0.84,F
0.55,3.862,3.45,1.57,14.85,0.000524807,6570000.0,1905.460718,0.84,F
0.55,3.862,3.45,1.37,14.85,0.000524807,2510000000.0,1905.460718,0.84,F
0.42,3.914,3.46,1.56,14.86,0.000524807,12100000.0,1905.460718,0.85,F
0.42,3.914,3.46,1.56,14.86,0.000524807,528000000.0,1905.460718,0.85,F
0.4,3.923,3.48,1.58,14.88,0.000524807,13300000.0,1905.460718,0.85,F
0.4,3.923,3.48,1.58,14.88,0.000524807,293000000.0,1905.460718,0.85,F
0.51,3.877,3.6,1.45,15.0,0.000524807,9270000.0,1905.460718,0.78,F
0.51,3.877,3.6,1.46,15.0,0.000524807,1350000000.0,1905.460718,0.78,F
0.46,3.896,3.61,1.49,15.01,0.000524807,12700000.0,1905.460718,0.78,F
0.46,3.896,3.61,1.49,15.01,0.000524807,781000000.0,1905.460718,0.78,F
0.53,3.869,3.68,1.44,15.08,0.000524807,9490000.0,1905.460718,0.75,F
0.53,3.869,3.68,1.43,15.08,0.000524807,1490000000.0,1905.460718,0.75,F
0.52,3.873,3.71,1.42,15.11,0.000524807,10500000.0,1905.460718,0.74,F
0.52,3.873,3.71,1.43,15.11,0.000524807,1390000000.0,1905.460718,0.74,F
0.56,3.858,3.74,1.44,15.14,0.000524807,9080000.0,1905.460718,0.73,F
0.56,3.858,3.74,1.4,15.14,0.000524807,1770000000.0,1905.460718,0.73,F
0.56,3.858,3.74,1.36,15.14,0.000524807,2220000000.0,1905.460718,0.73,F
0.56,3.858,3.74,1.31,15.14,0.000524807,2650000000.0,1905.460718,0.73,F
0.58,3.85,3.86,1.4,15.26,0.000524807,9780000.0,1905.460718,0.68,F
0.58,3.85,3.86,1.37,15.26,0.000524807,1960000000.0,1905.460718,0.68,F
0.58,3.85,3.86,1.33,15.26,0.000524807,2400000000.0,1905.460718,0.68,F
0.58,3.85,3.86,1.28,15.26,0.000524807,2880000000.0,1905.460718,0.68,F
0.53,3.869,3.92,1.39,15.32,0.000524807,14400000.0,1905.460718,0.66,F
0.53,3.869,3.92,1.38,15.32,0.000524807,1210000000.0,1905.460718,0.66,F
0.73,3.803,4.02,1.47,15.42,0.000524807,6650000.0,1905.460718,0.63,F
0.73,3.803,4.02,1.16,15.42,0.000524807,4970000000.0,1905.460718,0.63,F
0.59,3.847,4.12,1.31,15.52,0.000524807,14000000.0,1905.460718,0.57,F
0.59,3.847,4.12,1.31,15.52,0.000524807,1860000000.0,1905.460718,0.57,F
0.54,3.865,4.14,1.35,15.54,0.000524807,19000000.0,1905.460718,0.57,F
0.54,3.865,4.14,1.35,15.54,0.000524807,755000000.0,1905.460718,0.57,F
1.73,3.702,2.04,3.85,11.64,0.001202264,119000000.0,831.7637711,2.12,G
1.73,3.702,2.04,3.52,11.64,0.001202264,174000000.0,831.7637711,2.12,G
1.73,3.702,2.04,3.44,11.64,0.001202264,199000000.0,831.7637711,2.12,G
1.63,3.721,2.15,3.59,11.75,0.001202264,142000000.0,831.7637711,2.05,G
0.51,4.4,2.24,7.69,11.84,0.001202264,-1.0,831.7637711,2.94,B
1.72,3.704,2.29,3.61,11.89,0.001202264,139000000.0,831.7637711,2.02,G
0.39,5.45,2.45,27.0,12.05,0.001202264,-1.0,831.7637711,5.76,O
0.7,4.075,2.52,3.2,12.12,0.001202264,80200000.0,831.7637711,2.06,B
1.6,3.727,2.6,3.16,12.2,0.001202264,195000000.0,831.7637711,1.87,K
1.47,3.752,2.81,2.8,12.41,0.001202264,273000000.0,831.7637711,1.75,K
1.69,3.71,2.92,3.08,12.52,0.001202264,208000000.0,831.7637711,1.76,K
0.51,4.4,2.94,6.9,12.54,0.001202264,-1.0,831.7637711,2.66,B
1.21,3.813,2.95,2.45,12.55,0.001202264,405000000.0,831.7637711,1.66,F
1.64,3.719,2.97,2.95,12.57,0.001202264,234000000.0,831.7637711,1.73,K
1.61,3.725,2.98,2.88,12.58,0.001202264,252000000.0,831.7637711,1.72,K
1.53,3.74,3.0,2.73,12.6,0.001202264,295000000.0,831.7637711,1.69,K
1.52,3.742,3.02,2.7,12.62,0.001202264,305000000.0,831.7637711,1.68,K
1.71,3.706,3.05,3.03,12.65,0.001202264,218000000.0,831.7637711,1.71,K
1.77,3.694,3.12,3.09,12.72,0.001202264,208000000.0,831.7637711,1.71,K
1.73,3.702,3.16,2.98,12.76,0.001202264,228000000.0,831.7637711,1.67,K
2.3,3.579,3.2,-1.0,12.8,0.001202264,0.0,831.7637711,2.09,K
0.82,3.969,3.47,2.32,13.07,0.001202264,243000000.0,831.7637711,1.51,A
0.84,3.956,3.58,2.23,13.18,0.001202264,278000000.0,831.7637711,1.45,A
1.2,3.816,3.6,2.02,13.2,0.001202264,701000000.0,831.7637711,1.4,F
0.93,3.914,3.71,2.11,13.31,0.001202264,452000000.0,831.7637711,1.37,A
0.93,3.914,3.71,2.08,13.31,0.001202264,496000000.0,831.7637711,1.37,A
0.93,3.914,3.71,1.97,13.31,0.001202264,636000000.0,831.7637711,1.37,A
1.32,3.784,3.72,2.03,13.32,0.001202264,712000000.0,831.7637711,1.37,F
1.24,3.803,3.77,1.95,13.37,0.001202264,782000000.0,831.7637711,1.34,F
1.3,3.789,3.85,1.94,13.45,0.001202264,805000000.0,831.7637711,1.31,F
1.13,3.838,3.9,1.84,13.5,0.001202264,902000000.0,831.7637711,1.28,F
1.27,3.795,3.94,1.88,13.54,0.001202264,881000000.0,831.7637711,1.27,F
1.35,3.777,3.97,1.9,13.57,0.001202264,861000000.0,831.7637711,1.27,G
0.9,3.927,4.03,1.99,13.63,0.001202264,348000000.0,831.7637711,1.25,A
1.32,3.784,4.06,1.84,13.66,0.001202264,945000000.0,831.7637711,1.23,F
1.31,3.786,4.06,1.83,13.66,0.001202264,950000000.0,831.7637711,1.23,F
1.17,3.825,4.1,1.76,13.7,0.001202264,1030000000.0,831.7637711,1.2,F
1.31,3.786,4.1,1.81,13.7,0.001202264,981000000.0,831.7637711,1.22,F
1.2,3.816,4.13,1.75,13.73,0.001202264,1050000000.0,831.7637711,1.19,F
1.18,3.822,4.16,1.74,13.76,0.001202264,1070000000.0,831.7637711,1.18,F
1.07,3.858,4.2,1.72,13.8,0.001202264,1030000000.0,831.7637711,1.15,F
1.13,3.838,4.3,1.67,13.9,0.001202264,1160000000.0,831.7637711,1.12,F
1.21,3.813,4.3,1.68,13.9,0.001202264,1180000000.0,831.7637711,1.12,F
1.08,3.854,4.41,1.64,14.01,0.001202264,1130000000.0,831.7637711,1.07,F
1.06,3.862,4.45,1.76,14.05,0.001202264,756000000.0,831.7637711,1.05,F
1.06,3.862,4.45,1.75,14.05,0.001202264,795000000.0,831.7637711,1.05,F
1.06,3.862,4.45,1.64,14.05,0.001202264,1080000000.0,831.7637711,1.05,F
1.2,3.816,4.56,1.57,14.16,0.001202264,1410000000.0,831.7637711,1.02,F
1.28,3.793,4.57,1.59,14.17,0.001202264,1410000000.0,831.7637711,1.02,F
0.95,3.905,4.58,1.76,14.18,0.001202264,318000000.0,831.7637711,1.01,A
1.11,3.844,4.58,1.58,14.18,0.001202264,1260000000.0,831.7637711,1.0,F
0.94,3.909,4.59,1.76,14.19,0.001202264,265000000.0,831.7637711,1.01,A
1.15,3.831,4.6,1.56,14.2,0.001202264,1350000000.0,831.7637711,1.0,F
1.13,3.838,4.63,1.56,14.23,0.001202264,1320000000.0,831.7637711,0.98,F
1.13,3.838,4.65,1.55,14.25,0.001202264,1330000000.0,831.7637711,0.98,F
1.15,3.831,4.65,1.55,14.25,0.001202264,1380000000.0,831.7637711,0.98,F
1.01,3.881,4.66,1.7,14.26,0.001202264,537000000.0,831.7637711,0.97,A
1.13,3.838,4.66,1.55,14.26,0.001202264,1330000000.0,831.7637711,0.97,F
1.14,3.834,4.7,1.54,14.3,0.001202264,1370000000.0,831.7637711,0.96,F
1.2,3.816,4.75,1.51,14.35,0.001202264,1560000000.0,831.7637711,0.94,F
1.2,3.816,4.76,1.5,14.36,0.001202264,1560000000.0,831.7637711,0.94,F
0.88,3.936,4.8,1.78,14.4,0.001202264,-1.0,831.7637711,0.95,A
1.0,3.885,4.83,1.65,14.43,0.001202264,398000000.0,831.7637711,0.91,A
1.11,3.844,4.83,1.62,14.43,0.001202264,882000000.0,831.7637711,0.9,F
1.11,3.844,4.83,1.57,14.43,0.001202264,1100000000.0,831.7637711,0.9,F
1.11,3.844,4.83,1.51,14.43,0.001202264,1300000000.0,831.7637711,0.9,F
1.02,3.877,4.84,1.64,14.44,0.001202264,496000000.0,831.7637711,0.9,A
1.14,3.834,4.85,1.61,14.45,0.001202264,992000000.0,831.7637711,0.9,F
1.14,3.834,4.85,1.61,14.45,0.001202264,999000000.0,831.7637711,0.9,F
1.14,3.834,4.85,1.49,14.45,0.001202264,1440000000.0,831.7637711,0.9,F
0.99,3.888,4.86,1.65,14.46,0.001202264,324000000.0,831.7637711,0.89,A
1.12,3.841,4.86,1.61,14.46,0.001202264,914000000.0,831.7637711,0.89,F
1.12,3.841,4.86,1.56,14.46,0.001202264,1100000000.0,831.7637711,0.89,F
1.12,3.841,4.86,1.5,14.46,0.001202264,1340000000.0,831.7637711,0.89,F
1.06,3.862,4.89,1.61,14.49,0.001202264,662000000.0,831.7637711,0.88,F
1.18,3.822,4.9,1.46,14.5,0.001202264,1630000000.0,831.7637711,0.88,F
1.01,3.881,4.9,1.62,14.5,0.001202264,400000000.0,831.7637711,0.88,F
1.08,3.854,4.93,1.59,14.53,0.001202264,741000000.0,831.7637711,0.86,F
1.13,3.838,4.95,1.58,14.55,0.001202264,933000000.0,831.7637711,0.86,F
1.13,3.838,4.95,1.52,14.55,0.001202264,1200000000.0,831.7637711,0.86,F
1.13,3.838,4.95,1.47,14.55,0.001202264,1430000000.0,831.7637711,0.86,F
0.92,3.918,4.96,1.69,14.56,0.001202264,-1.0,831.7637711,0.87,A
1.0,3.885,4.97,1.61,14.57,0.001202264,269000000.0,831.7637711,0.85,F
1.05,3.865,4.97,1.58,14.57,0.001202264,576000000.0,831.7637711,0.85,F
1.18,3.822,4.97,1.44,14.57,0.001202264,1700000000.0,831.7637711,0.85,F
1.1,3.847,4.98,1.57,14.58,0.001202264,809000000.0,831.7637711,0.84,F
1.15,3.831,5.01,1.56,14.61,0.001202264,1000000000.0,831.7637711,0.83,F
1.15,3.831,5.01,1.52,14.61,0.001202264,1200000000.0,831.7637711,0.83,F
1.15,3.831,5.01,1.44,14.61,0.001202264,1590000000.0,831.7637711,0.83,F
1.11,3.844,5.04,1.55,14.64,0.001202264,830000000.0,831.7637711,0.82,F
1.13,3.838,5.09,1.53,14.69,0.001202264,896000000.0,831.7637711,0.8,F
0.79,3.988,5.09,1.85,14.69,0.001202264,-1.0,831.7637711,0.89,A
0.76,4.01,5.11,1.91,14.71,0.001202264,-1.0,831.7637711,0.91,A
1.06,3.862,5.12,1.54,14.72,0.001202264,521000000.0,831.7637711,0.79,F
0.99,3.888,5.14,1.58,14.74,0.001202264,-1.0,831.7637711,0.78,F
1.09,3.85,5.14,1.52,14.74,0.001202264,694000000.0,831.7637711,0.78,F
1.14,3.834,5.15,1.51,14.75,0.001202264,919000000.0,831.7637711,0.78,F
1.0,3.885,5.15,1.57,14.75,0.001202264,32300000.0,831.7637711,0.78,F
1.08,3.854,5.17,1.51,14.77,0.001202264,611000000.0,831.7637711,0.76,F
1.13,3.838,5.18,1.5,14.78,0.001202264,865000000.0,831.7637711,0.76,F
1.0,3.885,5.18,1.56,14.78,0.001202264,-1.0,831.7637711,0.77,F
1.11,3.844,5.19,1.5,14.79,0.001202264,762000000.0,831.7637711,0.76,F
0.88,3.936,5.19,1.68,14.79,0.001202264,-1.0,831.7637711,0.79,A
0.99,3.888,5.2,1.56,14.8,0.001202264,-1.0,831.7637711,0.76,F
1.1,3.847,5.2,1.5,14.8,0.001202264,707000000.0,831.7637711,0.75,F
1.05,3.865,5.22,1.51,14.82,0.001202264,343000000.0,831.7637711,0.75,F
1.02,3.877,5.22,1.54,14.82,0.001202264,86700000.0,831.7637711,0.75,F
0.99,3.888,5.24,1.56,14.84,0.001202264,-1.0,831.7637711,0.74,F
1.06,3.862,5.24,1.5,14.84,0.001202264,404000000.0,831.7637711,0.74,F
1.13,3.838,5.25,1.48,14.85,0.001202264,859000000.0,831.7637711,0.74,F
1.0,3.885,5.26,1.54,14.86,0.001202264,-1.0,831.7637711,0.73,F
1.14,3.834,5.26,1.48,14.86,0.001202264,914000000.0,831.7637711,0.73,F
1.07,3.858,5.26,1.49,14.86,0.001202264,467000000.0,831.7637711,0.73,F
1.15,3.831,5.29,1.46,14.89,0.001202264,970000000.0,831.7637711,0.72,F
0.96,3.9,5.29,1.57,14.89,0.001202264,-1.0,831.7637711,0.72,F
1.1,3.847,5.3,1.47,14.9,0.001202264,667000000.0,831.7637711,0.71,F
1.16,3.828,5.31,1.46,14.91,0.001202264,1030000000.0,831.7637711,0.72,F
1.31,3.786,5.33,1.31,14.93,0.001202264,2690000000.0,831.7637711,0.72,F
1.13,3.838,5.36,1.44,14.96,0.001202264,842000000.0,831.7637711,0.69,F
0.91,3.923,5.37,1.6,14.97,0.001202264,-1.0,831.7637711,0.71,F
0.85,3.95,5.38,1.66,14.98,0.001202264,-1.0,831.7637711,0.72,A
1.24,3.803,5.4,1.3,15.0,0.001202264,2550000000.0,831.7637711,0.69,F
1.16,3.828,5.4,1.43,15.0,0.001202264,1030000000.0,831.7637711,0.68,F
1.13,3.838,5.41,1.43,15.01,0.001202264,827000000.0,831.7637711,0.67,F
1.07,3.858,5.41,1.46,15.01,0.001202264,293000000.0,831.7637711,0.67,F
1.0,3.885,5.42,1.51,15.02,0.001202264,-1.0,831.7637711,0.67,F
1.11,3.844,5.43,1.43,15.03,0.001202264,656000000.0,831.7637711,0.66,F
1.17,3.825,5.43,1.41,15.03,0.001202264,1100000000.0,831.7637711,0.67,F
1.1,3.847,5.44,1.43,15.04,0.001202264,569000000.0,831.7637711,0.66,F
1.05,3.865,5.44,1.46,15.04,0.001202264,30700000.0,831.7637711,0.66,F
1.01,3.881,5.44,1.5,15.04,0.001202264,-1.0,831.7637711,0.66,F
1.19,3.819,5.46,1.4,15.06,0.001202264,1240000000.0,831.7637711,0.66,F
1.0,3.885,5.47,1.5,15.07,0.001202264,-1.0,831.7637711,0.65,F
1.21,3.813,5.48,1.39,15.08,0.001202264,1390000000.0,831.7637711,0.65,F
1.21,3.813,5.48,1.32,15.08,0.001202264,2120000000.0,831.7637711,0.65,F
1.21,3.813,5.48,1.3,15.08,0.001202264,2370000000.0,831.7637711,0.65,F
1.2,3.816,5.48,1.39,15.08,0.001202264,1320000000.0,831.7637711,0.65,F
1.2,3.816,5.48,1.31,15.08,0.001202264,2220000000.0,831.7637711,0.65,F
1.2,3.816,5.48,1.3,15.08,0.001202264,2270000000.0,831.7637711,0.65,F
1.03,3.873,5.52,1.46,15.12,0.001202264,-1.0,831.7637711,0.63,F
1.24,3.803,5.53,1.36,15.13,0.001202264,1670000000.0,831.7637711,0.63,F
1.24,3.803,5.53,1.33,15.13,0.001202264,2030000000.0,831.7637711,0.63,F
1.24,3.803,5.53,1.27,15.13,0.001202264,2730000000.0,831.7637711,0.63,F
1.1,3.847,5.54,1.41,15.14,0.001202264,453000000.0,831.7637711,0.62,F
0.96,3.9,5.56,1.5,15.16,0.001202264,-1.0,831.7637711,0.62,F
0.94,3.909,5.57,1.52,15.17,0.001202264,-1.0,831.7637711,0.62,F
1.28,3.793,5.58,1.24,15.18,0.001202264,3060000000.0,831.7637711,0.62,F
1.0,3.885,5.58,1.47,15.18,0.001202264,-1.0,831.7637711,0.61,F
1.16,3.828,5.6,1.37,15.2,0.001202264,972000000.0,831.7637711,0.6,F
1.25,3.8,5.6,1.34,15.2,0.001202264,1800000000.0,831.7637711,0.61,F
1.25,3.8,5.6,1.31,15.2,0.001202264,2210000000.0,831.7637711,0.61,F
1.25,3.8,5.6,1.25,15.2,0.001202264,2910000000.0,831.7637711,0.61,F
1.14,3.834,5.62,1.37,15.22,0.001202264,757000000.0,831.7637711,0.59,F
1.09,3.85,5.63,1.39,15.23,0.001202264,191000000.0,831.7637711,0.58,F
0.99,3.888,5.63,1.47,15.23,0.001202264,-1.0,831.7637711,0.59,F
1.05,3.865,5.65,1.42,15.25,0.001202264,-1.0,831.7637711,0.57,F
1.15,3.831,5.65,1.36,15.25,0.001202264,829000000.0,831.7637711,0.58,F
1.06,3.862,5.67,1.41,15.27,0.001202264,-1.0,831.7637711,0.57,F
1.24,3.803,5.68,1.32,15.28,0.001202264,1720000000.0,831.7637711,0.58,F
1.24,3.803,5.68,1.25,15.28,0.001202264,2650000000.0,831.7637711,0.58,F
1.24,3.803,5.68,1.24,15.28,0.001202264,2860000000.0,831.7637711,0.58,F
1.01,3.881,5.69,1.44,15.29,0.001202264,-1.0,831.7637711,0.56,F
1.27,3.795,5.71,1.3,15.31,0.001202264,2020000000.0,831.7637711,0.57,F
1.27,3.795,5.71,1.27,15.31,0.001202264,2510000000.0,831.7637711,0.57,F
1.27,3.795,5.71,1.22,15.31,0.001202264,3190000000.0,831.7637711,0.57,F
1.22,3.809,5.71,1.32,15.31,0.001202264,1510000000.0,831.7637711,0.56,F
1.22,3.809,5.73,1.31,15.33,0.001202264,1510000000.0,831.7637711,0.55,F
1.16,3.828,5.74,1.33,15.34,0.001202264,841000000.0,831.7637711,0.54,F
0.97,3.896,5.74,1.46,15.34,0.001202264,-1.0,831.7637711,0.54,F
0.98,3.892,5.77,1.45,15.37,0.001202264,-1.0,831.7637711,0.53,F
1.22,3.809,5.77,1.3,15.37,0.001202264,1500000000.0,831.7637711,0.54,F
0.84,3.956,5.79,1.58,15.39,0.001202264,-1.0,831.7637711,0.57,F
0.9,3.927,5.8,1.51,15.4,0.001202264,-1.0,831.7637711,0.54,F
1.08,3.854,5.84,1.36,15.44,0.001202264,-1.0,831.7637711,0.5,F
1.1,3.847,5.84,1.35,15.44,0.001202264,-1.0,831.7637711,0.5,F
1.21,3.813,5.85,1.29,15.45,0.001202264,1330000000.0,831.7637711,0.5,F
1.0,3.885,5.85,1.42,15.45,0.001202264,-1.0,831.7637711,0.5,F
1.17,3.825,5.87,1.3,15.47,0.001202264,793000000.0,831.7637711,0.49,F
1.17,3.825,5.88,1.3,15.48,0.001202264,779000000.0,831.7637711,0.49,F
1.28,3.793,5.89,1.25,15.49,0.001202264,2140000000.0,831.7637711,0.5,F
1.28,3.793,5.89,1.19,15.49,0.001202264,3300000000.0,831.7637711,0.5,F
1.28,3.793,5.89,1.18,15.49,0.001202264,3480000000.0,831.7637711,0.5,F
1.33,3.782,5.9,1.23,15.5,0.001202264,2770000000.0,831.7637711,0.5,F
1.33,3.782,5.9,1.22,15.5,0.001202264,2900000000.0,831.7637711,0.5,F
1.33,3.782,5.9,1.15,15.5,0.001202264,4020000000.0,831.7637711,0.5,F
1.28,3.793,5.95,1.23,15.55,0.001202264,2140000000.0,831.7637711,0.47,F
0.97,3.896,6.0,1.41,15.6,0.001202264,-1.0,831.7637711,0.44,F
0.93,3.914,6.01,1.44,15.61,0.001202264,-1.0,831.7637711,0.45,F
1.26,3.798,6.05,1.22,15.65,0.001202264,1850000000.0,831.7637711,0.43,F
1.12,3.841,6.05,1.3,15.65,0.001202264,-1.0,831.7637711,0.42,F
1.05,3.865,6.09,1.34,15.69,0.001202264,-1.0,831.7637711,0.4,F
1.01,3.881,6.11,1.37,15.71,0.001202264,-1.0,831.7637711,0.39,F
1.03,3.873,6.15,1.34,15.75,0.001202264,-1.0,831.7637711,0.38,F
-0.3,4.569,-6.17,39.5,6.63,0.000275423,3680000.0,3630.780548,5.88,O
-0.3,4.569,-6.17,4.75,6.63,0.000275423,71800000.0,3630.780548,5.88,B
-0.3,4.569,-6.17,38.94,6.63,0.000275423,3380000.0,3630.780548,5.88,O
-0.3,4.564,-6.1,38.04,6.7,0.000275423,3820000.0,3630.780548,5.83,O
-0.3,4.564,-6.1,4.77,6.7,0.000275423,70800000.0,3630.780548,5.83,B
-0.3,4.564,-6.1,37.27,6.7,0.000275423,3560000.0,3630.780548,5.83,O
-0.34,4.85,-5.02,40.96,7.78,0.000275423,-1.0,3630.780548,6.12,O
-0.39,5.35,-4.75,38.16,8.05,0.000275423,-1.0,3630.780548,7.42,O
-0.36,5.05,-4.68,37.84,8.12,0.000275423,-1.0,3630.780548,6.55,O
-0.33,4.8,-4.56,36.49,8.24,0.000275423,-1.0,3630.780548,5.8,O
-0.29,4.45,-4.28,18.27,8.52,0.000275423,5340000.0,3630.780548,4.72,B
